transaction_id,user_id,plan_type,subscription_amount,payment_mode,payment_status,renewal_status,transaction_timestamp
SUB00003622,USER000786,Basic,223.76,Card,Success,Active,2023-01-14 10:17:00
SUB00003623,USER001241,Sports,605.97,Card,Pending,Cancelled,2024-05-22 18:32:57
SUB00003624,USER001284,Premium,701.28,NetBanking,Success,Cancelled,2025-08-02 10:13:23
SUB00003625,USER002906,Basic,233.89,Card,Failed,Cancelled,2024-09-26 12:25:33
SUB00003626,USER002096,Sports,691.40,Card,Success,Active,2026-02-25 00:02:51
SUB00003627,USER001016,Basic,301.63,UPI,Success,Active,2023-02-19 14:21:26
SUB00003628,USER002974,Family,1004.17,Wallet,Pending,Active,2024-09-07 19:59:51
SUB00003629,USER002838,Family,814.89,Card,Failed,Cancelled,2026-03-25 11:19:05
SUB00003630,USER002487,Premium,880.46,Wallet,Success,Cancelled,2023-02-12 10:20:35
SUB00003631,USER002874,Family,811.08,Card,Success,Active,2026-02-22 23:45:17
SUB00003632,USER001617,Basic,285.72,NetBanking,Pending,Expired,2025-01-17 03:13:10
SUB00003633,USER001861,Premium,563.58,UPI,Success,Expired,2024-12-15 18:13:19
SUB00003634,USER001462,Family,1357.25,NetBanking,Failed,Cancelled,2024-09-08 22:57:56
SUB00003635,USER000862,Sports,586.33,NetBanking,Success,Cancelled,2024-04-05 20:02:11
SUB00003636,USER002547,Family,1239.33,NetBanking,Success,Cancelled,2023-06-01 00:33:32
SUB00003637,USER002467,Basic,227.53,Card,Pending,Active,2025-09-30 10:28:29
SUB00003638,USER001212,Basic,287.65,NetBanking,Success,Active,2023-04-03 00:47:44
SUB00003639,USER000558,Sports,545.63,NetBanking,Success,Cancelled,2025-10-16 00:53:03
SUB00003640,USER000771,Sports,398.30,Wallet,Pending,Cancelled,2025-01-02 00:02:58
SUB00003641,USER000916,Basic,284.44,Wallet,Failed,Active,2026-03-04 12:29:46
SUB00003642,USER002221,Family,1180.60,Card,Success,Cancelled,2023-01-28 12:14:40
SUB00003643,USER000450,Family,959.90,UPI,Failed,Cancelled,2025-11-23 23:17:03
SUB00003644,USER002454,Family,1464.24,UPI,Success,Active,2025-04-18 13:25:40
SUB00003645,USER000570,Premium,728.37,UPI,Failed,Active,2025-05-06 12:30:27
SUB00003646,USER002095,Basic,237.69,Card,Failed,Cancelled,2025-10-20 23:31:41
SUB00003647,USER001465,Premium,724.60,Wallet,Failed,Cancelled,2026-01-09 04:33:47
SUB00003648,USER002813,Sports,303.77,Card,Success,Active,2023-11-09 17:46:32
SUB00003649,USER002286,Sports,497.60,NetBanking,Success,Active,2025-05-28 15:43:18
SUB00003650,USER001832,Family,1302.35,NetBanking,Success,Cancelled,2024-03-17 16:24:53
SUB00003651,USER001185,Family,931.15,UPI,Success,Expired,2026-05-27 05:37:22
SUB00003652,USER002468,Basic,321.99,NetBanking,Success,Cancelled,2025-08-03 15:38:08
SUB00003653,USER002232,Family,1079.09,Card,Failed,Expired,2026-04-28 12:28:04
SUB00003654,USER000852,Basic,253.45,Wallet,Failed,Cancelled,2023-10-09 02:47:10
SUB00003655,USER001152,Family,1346.74,UPI,Pending,Expired,2024-11-12 01:49:53
SUB00003656,USER002499,Sports,338.92,Wallet,Pending,Expired,2026-04-21 06:25:38
SUB00003657,USER000829,Family,825.02,Card,Success,Active,2024-05-13 02:34:39
SUB00003658,USER001689,Premium,705.14,NetBanking,Failed,Cancelled,2024-11-07 07:46:50
SUB00003659,USER000825,Sports,478.69,Wallet,Success,Expired,2025-05-11 13:59:05
SUB00003660,USER000858,Basic,254.30,Card,Success,Expired,2023-02-13 23:45:22
SUB00003661,USER002672,Sports,606.79,Wallet,Success,Active,2026-06-19 04:35:36
SUB00003662,USER001769,Family,961.38,UPI,Pending,Expired,2023-08-25 10:04:44
SUB00003663,USER001414,Premium,971.16,Card,Failed,Cancelled,2023-05-07 14:12:43
SUB00003664,USER000003,Premium,590.68,NetBanking,Success,Active,2026-04-12 17:37:50
SUB00003665,USER001125,Premium,567.28,Wallet,Success,Expired,2024-10-09 21:34:41
SUB00003666,USER001805,Family,1041.21,NetBanking,Success,Expired,2025-10-04 17:57:07
SUB00003667,USER002484,Premium,744.68,NetBanking,Success,Active,2026-05-05 07:56:32
SUB00003668,USER002270,Family,1140.72,UPI,Success,Cancelled,2023-11-01 10:51:29
SUB00003669,USER002378,Premium,561.52,Card,Success,Active,2025-09-02 18:40:33
SUB00003670,USER002575,Family,1417.24,Wallet,Success,Expired,2023-05-18 12:58:28
SUB00003671,USER002386,Family,1392.32,Wallet,Success,Active,2025-08-18 17:02:13
SUB00003672,USER000582,Family,1188.47,NetBanking,Success,Active,2023-09-19 22:46:05
SUB00003673,USER002435,Family,1290.19,NetBanking,Success,Active,2023-08-31 16:20:38
SUB00003674,USER000224,Premium,907.27,NetBanking,Success,Expired,2024-01-13 08:45:10
SUB00003675,USER002838,Family,1348.03,Card,Success,Expired,2024-11-30 16:08:16
SUB00003676,USER000839,Basic,359.48,Wallet,Pending,Active,2025-02-03 07:23:53
SUB00003677,USER001904,Basic,225.29,Card,Success,Active,2023-12-20 09:10:34
SUB00003678,USER001461,Basic,241.06,UPI,Success,Active,2024-09-01 23:38:02
SUB00003679,USER002296,Basic,369.13,UPI,Pending,Expired,2025-03-08 23:47:44
SUB00003680,USER002084,Basic,299.45,NetBanking,Failed,Expired,2024-12-20 03:47:08
SUB00003681,USER000914,Basic,294.51,Wallet,Pending,Cancelled,2024-11-16 18:52:24
SUB00003682,USER000616,Sports,434.81,Wallet,Pending,Expired,2025-05-18 02:12:51
SUB00003683,USER002020,Sports,427.36,Card,Pending,Expired,2024-03-10 02:35:04
SUB00003684,USER001924,Sports,606.80,Card,Success,Active,2024-09-26 05:02:39
SUB00003685,USER002943,Sports,530.24,Wallet,Success,Active,2026-02-14 05:43:45
SUB00003686,USER002509,Sports,527.55,Wallet,Failed,Cancelled,2024-12-16 20:16:57
SUB00003687,USER000617,Premium,813.36,Card,Success,Cancelled,2023-03-05 23:45:24
SUB00003688,USER001765,Family,1260.92,Wallet,Pending,Active,2026-03-06 06:00:20
SUB00003689,USER002559,Premium,952.13,Wallet,Failed,Active,2024-12-01 11:18:30
SUB00003690,USER002433,Family,1367.80,NetBanking,Success,Cancelled,2023-01-15 16:28:48
SUB00003691,USER001237,Sports,386.08,Card,Pending,Active,2024-10-20 13:51:50
SUB00003692,USER000738,Basic,363.45,Card,Success,Expired,2024-06-20 23:32:14
SUB00003693,USER000575,Sports,654.45,Wallet,Success,Active,2026-02-07 19:18:20
SUB00003694,USER000689,Family,1339.11,Wallet,Success,Expired,2024-10-01 00:46:54
SUB00003695,USER002748,Basic,318.64,UPI,Pending,Cancelled,2024-08-15 19:25:29
SUB00003696,USER001722,Basic,270.59,Card,Failed,Expired,2026-01-20 17:15:15
SUB00003697,USER001650,Sports,651.52,Card,Success,Active,2024-03-06 23:15:30
SUB00003698,USER002027,Basic,372.35,Wallet,Success,Active,2024-10-03 05:12:49
SUB00003699,USER000833,Basic,203.70,NetBanking,Pending,Active,2024-06-02 04:41:45
SUB00003700,USER000243,Basic,346.37,UPI,Pending,Active,2023-05-18 20:54:40
SUB00003701,USER001766,Basic,309.73,Card,Failed,Active,2025-02-11 20:53:07
SUB00003702,USER001746,Basic,380.30,NetBanking,Success,Cancelled,2023-01-16 14:44:00
SUB00003703,USER002596,Premium,659.73,Wallet,Success,Active,2026-02-24 18:04:41
SUB00003704,USER002841,Basic,306.27,Card,Success,Cancelled,2026-04-28 06:15:50
SUB00003705,USER001815,Basic,303.39,UPI,Success,Expired,2024-06-13 01:38:05
SUB00003706,USER001022,Premium,599.26,NetBanking,Success,Cancelled,2025-05-23 00:10:10
SUB00003707,USER000840,Sports,400.11,NetBanking,Success,Expired,2024-08-17 18:29:11
SUB00003708,USER001862,Family,1116.44,NetBanking,Success,Active,2026-02-04 15:16:54
SUB00003709,USER001365,Family,800.64,UPI,Failed,Cancelled,2023-03-06 07:10:04
SUB00003710,USER000979,Premium,670.77,Wallet,Success,Cancelled,2026-02-20 11:36:24
SUB00003711,USER000353,Premium,583.18,UPI,Pending,Expired,2024-10-03 21:08:31
SUB00003712,USER002007,Basic,385.85,Wallet,Success,Expired,2024-04-02 16:54:20
SUB00003713,USER001357,Premium,889.59,Card,Success,Active,2024-02-17 18:03:46
SUB00003714,USER002753,Basic,284.91,NetBanking,Success,Active,2024-09-13 18:44:49
SUB00003715,USER002759,Premium,734.34,Card,Pending,Cancelled,2025-08-02 20:57:59
SUB00003716,USER001415,Basic,331.87,UPI,Success,Cancelled,2024-07-21 23:46:30
SUB00003717,USER002205,Basic,353.23,Card,Success,Cancelled,2025-02-15 00:27:33
SUB00003718,USER001536,Sports,460.80,Wallet,Failed,Expired,2023-02-20 17:28:04
SUB00003719,USER002064,Premium,595.20,NetBanking,Success,Expired,2023-03-02 08:20:48
SUB00003720,USER002789,Basic,355.86,Card,Success,Expired,2025-09-18 06:23:52
SUB00003721,USER000571,Basic,290.98,UPI,Success,Expired,2026-05-17 12:00:18
SUB00003722,USER002343,Premium,959.04,UPI,Failed,Cancelled,2026-03-26 07:25:41
SUB00003723,USER002919,Sports,306.55,NetBanking,Pending,Active,2026-03-31 11:42:56
SUB00003724,USER002849,Premium,563.81,Card,Failed,Cancelled,2024-02-09 20:25:00
SUB00003725,USER000641,Family,970.26,UPI,Pending,Expired,2025-05-08 18:18:21
SUB00003726,USER002833,Sports,602.78,UPI,Success,Active,2026-02-17 14:33:05
SUB00003727,USER001796,Family,1320.34,Wallet,Success,Expired,2023-09-19 11:49:08
SUB00003728,USER000926,Basic,243.87,UPI,Success,Expired,2024-02-23 15:30:52
SUB00003729,USER002502,Sports,480.89,Card,Success,Cancelled,2025-12-21 22:26:12
SUB00003730,USER001298,Basic,255.82,Card,Success,Active,2024-11-15 00:44:51
SUB00003731,USER000095,Basic,387.16,UPI,Pending,Expired,2026-04-06 14:17:41
SUB00003732,USER000106,Family,888.47,NetBanking,Success,Expired,2025-12-25 11:46:01
SUB00003733,USER000877,Premium,698.97,NetBanking,Failed,Cancelled,2025-02-04 08:25:44
SUB00003734,USER001715,Basic,282.03,Wallet,Success,Cancelled,2024-06-28 17:56:35
SUB00003735,USER001513,Sports,533.17,Wallet,Success,Active,2026-01-30 01:59:32
SUB00003736,USER001933,Family,1262.37,NetBanking,Success,Active,2023-08-24 00:38:26
SUB00003737,USER000355,Sports,546.29,Card,Success,Cancelled,2023-08-09 13:57:42
SUB00003738,USER000844,Premium,782.68,UPI,Success,Expired,2025-05-16 13:57:13
SUB00003739,USER000039,Premium,861.17,Wallet,Pending,Cancelled,2024-01-06 09:34:56
SUB00003740,USER001862,Sports,326.14,Wallet,Success,Expired,2025-12-10 19:42:21
SUB00003741,USER002256,Sports,420.24,Wallet,Success,Expired,2023-11-22 07:20:26
SUB00003742,USER001296,Family,947.87,Wallet,Success,Cancelled,2025-02-25 11:00:25
SUB00003743,USER001722,Premium,882.54,Wallet,Failed,Active,2025-07-03 03:46:32
SUB00003744,USER001668,Sports,345.40,Card,Success,Expired,2025-03-07 06:08:53
SUB00003745,USER002489,Family,851.19,NetBanking,Success,Active,2025-10-19 14:32:46
SUB00003746,USER000608,Sports,410.67,UPI,Success,Expired,2023-01-11 18:53:22
SUB00003747,USER001500,Sports,573.75,Wallet,Success,Expired,2025-11-30 16:50:38
SUB00003748,USER001960,Sports,645.45,Card,Success,Cancelled,2025-10-14 19:17:26
SUB00003749,USER001858,Sports,527.10,UPI,Success,Cancelled,2026-03-04 21:28:09
SUB00003750,USER002876,Premium,590.51,NetBanking,Success,Expired,2024-10-28 03:09:00
SUB00003751,USER000674,Premium,655.63,Wallet,Success,Active,2026-01-26 10:11:53
SUB00003752,USER001011,Family,1019.77,Card,Success,Cancelled,2025-03-20 22:07:33
SUB00003753,USER000548,Family,1388.73,NetBanking,Success,Expired,2025-09-26 09:30:45
SUB00003754,USER002641,Basic,367.77,Card,Success,Expired,2026-01-23 16:00:10
SUB00003755,USER002252,Basic,220.48,Wallet,Failed,Expired,2025-07-12 11:18:37
SUB00003756,USER002570,Basic,337.33,Card,Success,Cancelled,2025-11-08 03:01:53
SUB00003757,USER001898,Premium,827.44,UPI,Failed,Expired,2026-06-29 11:22:50
SUB00003758,USER000179,Premium,908.50,UPI,Success,Active,2023-10-13 02:23:04
SUB00003759,USER002924,Premium,860.76,Wallet,Success,Cancelled,2023-05-10 11:25:09
SUB00003760,USER002367,Family,1358.08,Wallet,Failed,Expired,2025-06-27 15:24:48
SUB00003761,USER000032,Family,1358.59,UPI,Success,Cancelled,2025-12-07 01:28:20
SUB00003762,USER000136,Premium,847.18,Wallet,Failed,Cancelled,2024-04-22 15:30:24
SUB00003763,USER002063,Sports,500.58,UPI,Pending,Cancelled,2024-07-29 14:26:54
SUB00003764,USER001615,Sports,359.24,UPI,Success,Cancelled,2024-04-13 12:01:06
SUB00003765,USER001893,Premium,626.63,Card,Success,Active,2024-01-05 08:41:46
SUB00003766,USER002517,Premium,499.70,NetBanking,Success,Active,2023-10-14 02:28:20
SUB00003767,USER000796,Family,1200.27,Wallet,Failed,Cancelled,2025-09-06 09:57:22
SUB00003768,USER000116,Premium,911.97,Card,Success,Expired,2024-06-27 08:41:25
SUB00003769,USER000998,Sports,632.34,Card,Success,Cancelled,2025-04-21 02:38:51
SUB00003770,USER001510,Basic,359.76,Card,Success,Active,2023-01-21 19:07:30
SUB00003771,USER000558,Sports,521.53,Card,Success,Active,2025-11-29 15:17:38
SUB00003772,USER002140,Sports,524.26,Wallet,Pending,Expired,2024-08-16 09:47:47
SUB00003773,USER000158,Premium,723.40,Card,Success,Expired,2024-10-16 22:16:02
SUB00003774,USER002280,Premium,744.43,Card,Success,Active,2026-04-02 09:19:13
SUB00003775,USER002869,Basic,345.58,UPI,Success,Cancelled,2024-08-11 00:54:22
SUB00003776,USER001301,Basic,234.30,Wallet,Success,Active,2026-04-18 22:52:16
SUB00003777,USER002262,Basic,250.93,Card,Failed,Cancelled,2023-07-14 00:10:06
SUB00003778,USER000717,Basic,233.86,NetBanking,Success,Cancelled,2026-06-01 11:33:28
SUB00003779,USER002280,Family,806.97,UPI,Success,Cancelled,2025-10-28 09:40:36
SUB00003780,USER000218,Sports,414.80,UPI,Success,Cancelled,2024-05-24 17:22:27
SUB00003781,USER001623,Sports,394.97,Card,Success,Active,2026-06-21 15:04:17
SUB00003782,USER002967,Basic,208.44,Card,Success,Expired,2023-12-18 00:25:59
SUB00003783,USER002275,Basic,391.03,Wallet,Pending,Active,2023-01-20 14:29:43
SUB00003784,USER000216,Sports,445.93,Card,Success,Active,2025-12-15 12:50:39
SUB00003785,USER001613,Premium,542.36,Wallet,Success,Expired,2025-03-19 18:56:06
SUB00003786,USER002901,Premium,620.75,Card,Success,Active,2025-01-21 08:03:38
SUB00003787,USER001999,Sports,305.27,Card,Success,Expired,2025-01-01 05:04:38
SUB00003788,USER002636,Family,1114.90,Wallet,Success,Active,2025-09-04 04:09:19
SUB00003789,USER001929,Family,885.02,NetBanking,Success,Cancelled,2025-12-03 04:28:10
SUB00003790,USER002071,Sports,513.47,Card,Success,Active,2025-01-28 09:33:13
SUB00003791,USER002682,Sports,582.77,UPI,Success,Expired,2024-03-15 03:03:23
SUB00003792,USER000801,Premium,858.32,UPI,Success,Expired,2024-11-21 23:12:48
SUB00003793,USER001379,Sports,584.53,Wallet,Pending,Active,2024-06-07 17:10:46
SUB00003794,USER001967,Basic,348.44,Card,Success,Cancelled,2026-04-20 05:02:51
SUB00003795,USER002125,Family,870.63,Wallet,Pending,Cancelled,2024-11-23 01:18:28
SUB00003796,USER002013,Premium,975.76,Wallet,Success,Cancelled,2024-10-04 18:22:36
SUB00003797,USER002384,Sports,462.88,Wallet,Success,Cancelled,2025-10-07 19:37:41
SUB00003798,USER002918,Basic,363.73,NetBanking,Failed,Cancelled,2023-06-25 06:43:01
SUB00003799,USER001255,Premium,643.86,Card,Success,Cancelled,2024-10-13 23:13:48
SUB00003800,USER000057,Premium,660.40,UPI,Failed,Active,2024-03-25 15:23:16
SUB00003801,USER002620,Basic,258.20,NetBanking,Pending,Cancelled,2024-08-04 14:03:11
SUB00003802,USER001821,Family,1002.47,Wallet,Pending,Active,2025-01-13 11:24:08
SUB00003803,USER002257,Basic,339.92,Card,Success,Cancelled,2025-12-27 18:52:54
SUB00003804,USER000568,Family,1486.42,Card,Pending,Cancelled,2025-04-21 11:13:16
SUB00003805,USER002323,Sports,395.69,Wallet,Success,Expired,2024-12-18 16:36:03
SUB00003806,USER001268,Premium,652.75,NetBanking,Failed,Cancelled,2025-04-05 08:50:49
SUB00003807,USER000276,Basic,257.95,UPI,Success,Cancelled,2026-03-09 03:48:11
SUB00003808,USER001055,Family,1434.08,Wallet,Success,Cancelled,2024-05-19 08:16:31
SUB00003809,USER002884,Premium,530.15,Wallet,Success,Expired,2023-10-19 23:33:53
SUB00003810,USER002207,Premium,536.69,Card,Success,Cancelled,2024-09-27 20:53:36
SUB00003811,USER002137,Basic,263.77,Card,Failed,Active,2023-04-04 23:43:53
SUB00003812,USER000535,Family,1349.70,Card,Success,Active,2023-10-25 00:31:56
SUB00003813,USER000169,Sports,399.68,Wallet,Pending,Expired,2023-07-28 04:21:55
SUB00003814,USER000153,Sports,692.54,UPI,Success,Active,2026-06-24 13:08:26
SUB00003815,USER001591,Family,952.47,NetBanking,Success,Expired,2026-03-13 10:05:44
SUB00003816,USER002897,Basic,272.19,Card,Success,Cancelled,2023-01-23 01:12:14
SUB00003817,USER000065,Family,1356.21,UPI,Pending,Expired,2025-11-26 06:50:16
SUB00003818,USER000187,Basic,332.40,UPI,Success,Active,2025-08-11 12:53:17
SUB00003819,USER001797,Premium,783.03,Card,Success,Active,2024-02-05 00:48:36
SUB00003820,USER001811,Basic,239.31,Card,Success,Cancelled,2023-10-14 04:05:58
SUB00003821,USER002032,Premium,633.70,Wallet,Success,Active,2023-06-16 13:09:50
SUB00003822,USER001319,Family,1492.63,Card,Success,Cancelled,2025-08-26 21:33:57
SUB00003823,USER001695,Family,977.21,Card,Success,Cancelled,2025-07-19 03:58:31
SUB00003824,USER000304,Sports,652.12,UPI,Success,Cancelled,2024-02-26 06:46:55
SUB00003825,USER001908,Family,881.41,UPI,Success,Cancelled,2024-08-29 22:01:29
SUB00003826,USER001939,Premium,778.67,Card,Success,Cancelled,2024-05-06 03:07:55
SUB00003827,USER002213,Premium,967.81,UPI,Success,Active,2025-01-20 10:17:45
SUB00003828,USER001874,Premium,672.62,Wallet,Pending,Active,2024-01-04 03:41:06
SUB00003829,USER000566,Premium,519.95,Card,Pending,Expired,2024-08-27 22:35:32
SUB00003830,USER002944,Family,1079.39,NetBanking,Success,Active,2026-03-06 10:17:30
SUB00003831,USER000592,Premium,870.45,NetBanking,Success,Expired,2025-11-11 12:18:24
SUB00003832,USER000303,Family,980.49,Wallet,Failed,Expired,2023-01-12 01:28:56
SUB00003833,USER001084,Premium,576.73,UPI,Failed,Cancelled,2023-07-08 11:48:11
SUB00003834,USER002393,Sports,610.44,NetBanking,Success,Active,2024-03-17 04:38:14
SUB00003835,USER001894,Sports,645.75,Card,Success,Expired,2024-04-07 20:52:10
SUB00003836,USER002199,Basic,199.75,UPI,Success,Active,2025-07-21 00:31:04
SUB00003837,USER000701,Sports,556.54,UPI,Pending,Active,2023-02-21 23:52:45
SUB00003838,USER002133,Premium,618.09,Wallet,Success,Active,2023-12-10 03:07:03
SUB00003839,USER001119,Sports,350.24,UPI,Success,Expired,2023-01-26 04:45:43
SUB00003840,USER001893,Basic,227.03,NetBanking,Success,Cancelled,2025-10-25 13:09:08
SUB00003841,USER002434,Family,1021.44,UPI,Failed,Active,2023-06-02 10:07:56
SUB00003842,USER000603,Sports,355.15,Card,Success,Cancelled,2026-06-20 02:18:11
SUB00003843,USER000853,Basic,381.56,NetBanking,Pending,Expired,2023-03-28 10:06:31
SUB00003844,USER000124,Basic,324.93,Wallet,Success,Active,2024-05-16 20:37:53
SUB00003845,USER002027,Premium,619.07,Wallet,Failed,Cancelled,2024-04-08 21:27:23
SUB00003846,USER001638,Sports,347.69,UPI,Pending,Cancelled,2025-11-01 06:25:05
SUB00003847,USER001195,Basic,350.86,Wallet,Success,Cancelled,2024-05-24 07:52:22
SUB00003848,USER002550,Basic,212.97,UPI,Failed,Cancelled,2025-05-27 14:32:44
SUB00003849,USER001105,Premium,628.19,UPI,Pending,Active,2024-02-09 16:17:58
SUB00003850,USER000918,Premium,875.44,NetBanking,Failed,Expired,2024-05-30 00:11:37
SUB00003851,USER000410,Premium,869.84,NetBanking,Success,Expired,2026-06-26 12:21:00
SUB00003852,USER001258,Premium,859.81,Card,Success,Cancelled,2024-01-16 17:40:57
SUB00003853,USER002140,Premium,512.74,UPI,Success,Expired,2024-12-13 21:13:01
SUB00003854,USER001532,Premium,500.55,Wallet,Success,Expired,2023-12-29 05:50:51
SUB00003855,USER000869,Sports,669.57,UPI,Pending,Expired,2024-04-18 12:59:21
SUB00003856,USER001800,Basic,265.77,Card,Success,Expired,2026-02-04 15:19:22
SUB00003857,USER001959,Basic,233.00,Wallet,Success,Active,2023-03-14 09:13:55
SUB00003858,USER000959,Premium,740.10,NetBanking,Success,Expired,2023-12-15 08:33:31
SUB00003859,USER002567,Sports,391.79,Card,Success,Expired,2025-11-30 06:38:52
SUB00003860,USER002163,Basic,229.01,NetBanking,Success,Cancelled,2024-08-13 18:39:35
SUB00003861,USER002749,Premium,896.98,Wallet,Pending,Expired,2026-06-30 21:17:03
SUB00003862,USER001792,Family,935.20,Card,Success,Expired,2026-06-17 16:19:00
SUB00003863,USER002116,Sports,454.57,Card,Failed,Active,2024-12-04 22:58:21
SUB00003864,USER000695,Premium,579.95,NetBanking,Success,Expired,2023-10-30 08:27:43
SUB00003865,USER001724,Sports,633.90,UPI,Pending,Active,2024-07-30 08:51:50
SUB00003866,USER000271,Family,1162.47,UPI,Success,Cancelled,2026-02-20 08:02:10
SUB00003867,USER002253,Family,876.89,UPI,Success,Cancelled,2023-12-17 05:14:05
SUB00003868,USER002805,Basic,359.98,Card,Pending,Active,2023-03-06 23:14:42
SUB00003869,USER001904,Family,973.91,Card,Success,Cancelled,2025-05-21 22:19:26
SUB00003870,USER001956,Sports,503.59,NetBanking,Success,Expired,2024-02-01 21:59:03
SUB00003871,USER001920,Sports,448.62,UPI,Pending,Active,2026-01-23 11:23:59
SUB00003872,USER001342,Basic,326.25,NetBanking,Success,Cancelled,2025-04-13 13:43:45
SUB00003873,USER000701,Family,848.36,Card,Success,Expired,2025-11-01 08:33:04
SUB00003874,USER001135,Basic,372.90,UPI,Success,Active,2023-06-10 20:02:18
SUB00003875,USER001550,Family,1054.60,NetBanking,Failed,Expired,2024-02-08 16:45:59
