search_id,user_id,search_query,recommended_content,clicked_content,recommendation_score,search_timestamp
SRCH00006539,USER002531,KDrama,CONT000003,CONT000130,0.77,2025-04-13 21:26:52
SRCH00006540,USER001383,Marvel,CONT000432,CONT000990,0.16,2026-06-04 05:03:45
SRCH00006541,USER001336,Sci-Fi,CONT000108,CONT000108,0.89,2024-04-23 09:02:38
SRCH00006542,USER001876,Sci-Fi,CONT000673,CONT000673,0.81,2024-10-19 18:01:20
SRCH00006543,USER002157,Anime,CONT000901,CONT000385,0.23,2023-11-13 09:04:49
SRCH00006544,USER000121,Marvel,CONT000905,CONT000983,0.53,2024-07-20 16:45:55
SRCH00006545,USER000685,Comedy,CONT000723,CONT000723,0.88,2026-01-27 17:01:24
SRCH00006546,USER001725,Action Movies,CONT000615,CONT000834,0.98,2025-12-25 23:41:35
SRCH00006547,USER000430,Kids,CONT000030,CONT000795,0.75,2023-10-31 21:58:24
SRCH00006548,USER000453,IPL,CONT000399,CONT000522,0.27,2024-05-24 06:10:13
SRCH00006549,USER002822,Anime,CONT000219,CONT000219,0.81,2026-02-24 11:43:22
SRCH00006550,USER000405,Kids,CONT000205,CONT000147,0.56,2025-05-07 04:50:15
SRCH00006551,USER001985,Sci-Fi,CONT000452,CONT000452,0.27,2023-02-09 14:21:27
SRCH00006552,USER000083,Comedy,CONT000897,CONT000447,0.03,2023-02-27 18:14:44
SRCH00006553,USER002504,Comedy,CONT000728,CONT000240,0.15,2024-05-22 20:42:12
SRCH00006554,USER002451,IPL,CONT000921,CONT000489,0.06,2024-07-27 02:59:34
SRCH00006555,USER002554,Comedy,CONT000761,CONT000761,0.90,2024-12-22 04:06:38
SRCH00006556,USER002115,Comedy,CONT000801,CONT000734,0.01,2026-02-18 11:13:15
SRCH00006557,USER001599,Sci-Fi,CONT000400,CONT000980,0.94,2025-06-03 07:30:44
SRCH00006558,USER001260,Kids,CONT000462,CONT000007,0.20,2026-05-02 19:44:51
SRCH00006559,USER002409,Kids,CONT000465,CONT000985,0.05,2025-06-11 17:55:27
SRCH00006560,USER002807,IPL,CONT000237,CONT000567,0.69,2023-04-05 01:17:03
SRCH00006561,USER002974,Action Movies,CONT000790,CONT000591,0.13,2026-01-02 13:55:23
SRCH00006562,USER001834,KDrama,CONT000660,CONT000737,0.73,2025-03-15 18:48:39
SRCH00006563,USER000890,Kids,CONT000265,CONT000062,0.44,2024-12-24 07:17:41
SRCH00006564,USER002034,KDrama,CONT000382,CONT000766,0.21,2024-01-24 16:45:33
SRCH00006565,USER001742,IPL,CONT000778,CONT000805,0.51,2024-04-09 12:02:18
SRCH00006566,USER002937,Drama,CONT000668,CONT000668,0.39,2026-06-08 23:20:39
SRCH00006567,USER001991,KDrama,CONT000097,CONT000681,0.07,2023-10-17 21:30:33
SRCH00006568,USER001870,KDrama,CONT000558,CONT000486,0.78,2024-05-11 23:57:27
SRCH00006569,USER002626,Action Movies,CONT000598,CONT000598,0.18,2025-10-22 11:56:36
SRCH00006570,USER000500,KDrama,CONT000683,CONT000203,0.63,2024-09-14 23:19:09
SRCH00006571,USER002522,Anime,CONT000713,CONT000348,0.14,2024-11-24 04:52:27
SRCH00006572,USER002462,IPL,CONT000309,CONT000309,0.37,2023-11-02 14:05:38
SRCH00006573,USER002839,Sci-Fi,CONT000647,CONT000102,0.48,2023-07-11 07:57:11
SRCH00006574,USER000458,Sci-Fi,CONT000203,CONT000969,0.58,2023-03-10 15:35:04
SRCH00006575,USER000989,Marvel,CONT000327,CONT000504,0.07,2024-07-10 05:31:55
SRCH00006576,USER002521,Drama,CONT000073,CONT000045,0.75,2026-01-08 20:12:26
SRCH00006577,USER000476,Documentary,CONT000246,CONT000246,0.92,2023-06-13 09:40:23
SRCH00006578,USER001584,Documentary,CONT000258,CONT000693,0.21,2023-03-10 16:48:18
SRCH00006579,USER002053,Comedy,CONT000103,CONT000894,0.27,2026-02-01 03:37:03
SRCH00006580,USER001483,Documentary,CONT000660,CONT000962,0.52,2023-09-03 22:21:27
SRCH00006581,USER000043,Anime,CONT000311,CONT000311,0.79,2023-03-29 22:27:44
SRCH00006582,USER002711,Marvel,CONT000210,CONT000254,0.44,2025-06-03 02:35:15
SRCH00006583,USER000951,KDrama,CONT000811,CONT000164,0.15,2026-01-14 17:35:25
SRCH00006584,USER000341,Documentary,CONT000142,CONT000335,0.57,2025-06-26 13:55:26
SRCH00006585,USER002095,Anime,CONT000202,CONT000941,0.44,2025-11-18 22:59:07
SRCH00006586,USER001490,Drama,CONT000544,CONT000936,0.35,2024-01-13 21:36:34
SRCH00006587,USER000908,Marvel,CONT000266,CONT000266,0.91,2024-04-12 22:47:56
SRCH00006588,USER002202,Documentary,CONT000664,CONT000092,0.66,2023-12-19 04:55:30
SRCH00006589,USER001872,Sci-Fi,CONT000786,CONT000821,0.45,2023-04-10 13:10:24
SRCH00006590,USER002359,Anime,CONT000071,CONT000067,0.49,2026-02-15 10:41:31
SRCH00006591,USER001597,Drama,CONT000681,CONT000347,0.39,2024-06-16 06:11:13
SRCH00006592,USER002773,Kids,CONT000230,CONT000188,0.62,2025-01-06 03:52:27
SRCH00006593,USER001509,Drama,CONT000887,CONT000675,0.30,2023-06-03 07:16:47
SRCH00006594,USER001346,Action Movies,CONT000775,CONT000363,0.02,2023-01-31 07:20:23
SRCH00006595,USER002602,Comedy,CONT000483,CONT000716,0.05,2023-05-09 22:35:33
SRCH00006596,USER002207,Action Movies,CONT000745,CONT000993,0.63,2025-10-05 05:12:33
SRCH00006597,USER002386,Comedy,CONT000656,CONT000656,0.82,2023-12-24 17:32:10
SRCH00006598,USER001796,Sci-Fi,CONT000865,CONT000461,0.50,2024-03-18 15:41:00
SRCH00006599,USER002297,Drama,CONT000308,CONT000890,0.67,2025-03-08 02:02:31
SRCH00006600,USER000004,IPL,CONT000513,CONT000028,0.62,2026-05-01 12:49:43
SRCH00006601,USER002449,Drama,CONT000393,CONT000393,0.42,2024-12-27 04:09:10
SRCH00006602,USER001599,Action Movies,CONT000727,CONT000727,0.90,2023-06-14 13:24:34
SRCH00006603,USER001297,Drama,CONT000382,CONT000338,0.42,2025-02-23 20:52:22
SRCH00006604,USER001097,Drama,CONT000394,CONT000394,0.20,2026-04-02 05:51:50
SRCH00006605,USER001170,Anime,CONT000648,CONT000830,0.65,2025-10-24 23:59:16
SRCH00006606,USER000792,Comedy,CONT000664,CONT000664,0.53,2024-11-23 03:54:05
SRCH00006607,USER002208,Marvel,CONT000974,CONT000088,0.61,2024-01-16 17:25:43
SRCH00006608,USER001069,Action Movies,CONT000686,CONT000686,0.94,2025-10-01 03:26:42
SRCH00006609,USER002470,KDrama,CONT000424,CONT000424,0.86,2024-07-08 15:26:44
SRCH00006610,USER001098,Sci-Fi,CONT000753,CONT000403,0.08,2023-12-16 07:25:04
SRCH00006611,USER001011,KDrama,CONT000633,CONT000068,0.31,2024-11-04 22:48:43
SRCH00006612,USER002869,IPL,CONT000975,CONT000975,0.20,2024-03-16 15:42:50
SRCH00006613,USER001837,Comedy,CONT000950,CONT000272,0.13,2024-07-15 05:16:10
SRCH00006614,USER002814,Sci-Fi,CONT000861,CONT000861,0.76,2023-12-28 09:09:23
SRCH00006615,USER000529,Marvel,CONT000057,CONT000057,0.84,2025-06-15 08:53:03
SRCH00006616,USER000654,Marvel,CONT000531,CONT000573,0.19,2024-09-12 04:37:52
SRCH00006617,USER000456,Anime,CONT000715,CONT000715,0.71,2024-11-01 15:53:32
SRCH00006618,USER001832,IPL,CONT000005,CONT000098,0.67,2024-07-26 12:15:02
SRCH00006619,USER002419,Marvel,CONT000459,CONT000255,0.76,2024-02-07 13:27:32
SRCH00006620,USER000752,Anime,CONT000251,CONT000246,0.42,2023-06-29 00:16:13
SRCH00006621,USER001400,Drama,CONT000913,CONT000913,0.99,2025-04-21 03:32:57
SRCH00006622,USER000992,Documentary,CONT000385,CONT000385,0.87,2026-02-07 03:10:15
SRCH00006623,USER000420,Comedy,CONT000223,CONT000477,0.35,2025-08-25 07:39:46
SRCH00006624,USER002364,Anime,CONT000750,CONT000869,0.09,2023-04-14 16:50:24
SRCH00006625,USER002475,Anime,CONT000030,CONT000632,0.50,2024-01-26 07:02:40
SRCH00006626,USER000338,KDrama,CONT000747,CONT000747,0.58,2024-03-02 18:31:06
SRCH00006627,USER001504,Sci-Fi,CONT000577,CONT000301,0.40,2025-08-14 05:11:01
SRCH00006628,USER002498,Marvel,CONT000260,CONT000409,0.11,2026-05-31 13:35:00
SRCH00006629,USER000230,Drama,CONT000251,CONT000320,0.31,2024-03-17 12:38:03
SRCH00006630,USER001324,Action Movies,CONT000270,CONT000928,0.31,2026-06-09 07:40:31
SRCH00006631,USER001526,Comedy,CONT000609,CONT000471,0.26,2023-10-03 16:58:16
SRCH00006632,USER000531,Sci-Fi,CONT000429,CONT000429,0.93,2023-04-06 22:29:18
SRCH00006633,USER000183,Comedy,CONT000015,CONT000015,0.99,2026-03-27 16:26:49
SRCH00006634,USER002587,Comedy,CONT000255,CONT000496,0.93,2025-06-10 05:02:46
SRCH00006635,USER000193,Marvel,CONT000580,CONT000580,0.95,2025-08-16 07:24:12
SRCH00006636,USER001484,Anime,CONT000135,CONT000965,0.32,2026-01-20 00:46:56
SRCH00006637,USER002168,Drama,CONT000527,CONT000399,0.06,2024-10-09 21:11:53
SRCH00006638,USER000095,IPL,CONT000029,CONT000646,0.21,2024-03-22 20:42:02
SRCH00006639,USER001155,Action Movies,CONT000883,CONT000883,0.84,2023-08-09 08:03:45
SRCH00006640,USER002138,Drama,CONT000005,CONT000101,0.42,2024-01-12 14:32:18
SRCH00006641,USER001143,Drama,CONT000833,CONT000902,0.47,2024-11-07 17:39:37
SRCH00006642,USER001637,Drama,CONT000177,CONT000648,0.77,2024-10-22 13:03:31
SRCH00006643,USER002059,Sci-Fi,CONT000974,CONT000799,0.08,2024-08-26 03:51:44
SRCH00006644,USER001147,Action Movies,CONT000091,CONT000208,0.79,2024-03-03 05:30:29
SRCH00006645,USER001155,Anime,CONT000992,CONT000179,0.60,2024-06-23 21:32:23
SRCH00006646,USER002476,Marvel,CONT000858,CONT000858,0.65,2025-02-27 17:56:22
SRCH00006647,USER001121,Drama,CONT000655,CONT000704,0.77,2023-04-13 20:30:34
SRCH00006648,USER001701,Anime,CONT000185,CONT000185,0.66,2024-11-10 03:27:22
SRCH00006649,USER001062,Anime,CONT000257,CONT000257,0.74,2023-10-09 06:22:05
SRCH00006650,USER001107,Sci-Fi,CONT000866,CONT000866,0.99,2024-01-16 01:37:40
SRCH00006651,USER000113,Action Movies,CONT000401,CONT000571,0.10,2023-02-21 02:28:05
SRCH00006652,USER001446,Drama,CONT000676,CONT000670,0.18,2026-06-25 22:38:18
SRCH00006653,USER001406,Anime,CONT000568,CONT000040,0.43,2024-07-03 11:10:32
SRCH00006654,USER002343,KDrama,CONT000325,CONT000567,0.48,2025-11-04 02:36:10
SRCH00006655,USER002388,Drama,CONT000445,CONT000292,0.69,2023-08-10 01:51:34
SRCH00006656,USER000805,Drama,CONT000570,CONT000902,0.32,2023-04-23 12:38:45
SRCH00006657,USER002974,Documentary,CONT000861,CONT000541,0.64,2026-02-15 14:02:40
SRCH00006658,USER001901,Kids,CONT000262,CONT000262,0.45,2026-01-03 04:07:45
SRCH00006659,USER001998,Drama,CONT000443,CONT000173,0.14,2023-03-06 12:29:03
SRCH00006660,USER000685,IPL,CONT000350,CONT000350,0.99,2023-05-06 20:44:08
SRCH00006661,USER000117,Comedy,CONT000449,CONT000673,0.44,2026-02-01 10:04:31
SRCH00006662,USER002333,Comedy,CONT000706,CONT000706,0.89,2025-06-25 05:37:47
SRCH00006663,USER002217,Drama,CONT000607,CONT000850,0.68,2024-12-18 04:53:38
SRCH00006664,USER001054,Marvel,CONT000042,CONT000042,0.86,2024-01-18 16:58:51
SRCH00006665,USER000103,KDrama,CONT000286,CONT000766,0.34,2024-01-31 22:59:46
SRCH00006666,USER002307,Marvel,CONT000319,CONT000796,0.64,2024-11-17 23:56:55
SRCH00006667,USER000865,Kids,CONT000221,CONT000897,0.85,2026-01-27 23:07:30
SRCH00006668,USER002458,Action Movies,CONT000193,CONT000193,0.75,2024-10-01 01:04:36
SRCH00006669,USER002573,Action Movies,CONT000480,CONT000172,0.77,2024-02-01 19:16:41
SRCH00006670,USER000606,KDrama,CONT000184,CONT000418,0.21,2024-12-08 05:03:21
SRCH00006671,USER002818,Drama,CONT000183,CONT000183,0.96,2023-07-28 20:11:20
SRCH00006672,USER002491,Action Movies,CONT000937,CONT000937,0.44,2025-11-24 23:54:26
SRCH00006673,USER000250,Action Movies,CONT000028,CONT000253,0.80,2025-10-18 12:44:39
SRCH00006674,USER001375,Marvel,CONT000065,CONT000479,0.50,2024-02-15 11:29:52
SRCH00006675,USER001589,Documentary,CONT000278,CONT000278,0.31,2024-01-28 21:00:01
SRCH00006676,USER000978,IPL,CONT000438,CONT000872,0.21,2025-07-30 15:39:54
SRCH00006677,USER001956,Comedy,CONT000306,CONT000306,0.55,2025-01-21 21:28:18
SRCH00006678,USER002130,Sci-Fi,CONT000104,CONT000753,0.58,2024-02-08 04:13:32
SRCH00006679,USER000550,Kids,CONT000552,CONT000552,0.39,2024-10-26 19:23:49
SRCH00006680,USER001589,Marvel,CONT000382,CONT000382,0.91,2023-08-17 12:45:04
SRCH00006681,USER002542,IPL,CONT000437,CONT000844,0.14,2025-03-13 06:46:35
SRCH00006682,USER000655,Anime,CONT000682,CONT000980,0.57,2025-08-11 23:57:41
SRCH00006683,USER001388,KDrama,CONT000251,CONT000088,0.32,2025-04-10 11:55:51
SRCH00006684,USER000973,Marvel,CONT000760,CONT000760,0.82,2026-01-14 20:05:40
SRCH00006685,USER002676,Marvel,CONT000264,CONT000088,0.22,2023-11-30 15:54:53
SRCH00006686,USER001371,Action Movies,CONT000324,CONT000085,0.41,2024-02-23 14:27:41
SRCH00006687,USER002146,Drama,CONT000465,CONT000465,0.39,2025-02-20 05:49:26
SRCH00006688,USER000895,Sci-Fi,CONT000111,CONT000863,0.06,2024-02-02 05:44:17
SRCH00006689,USER000914,Comedy,CONT000761,CONT000761,0.98,2023-07-08 13:10:43
SRCH00006690,USER001112,Action Movies,CONT000006,CONT000986,0.39,2024-10-09 08:12:12
SRCH00006691,USER000454,Marvel,CONT000953,CONT000124,0.24,2025-06-28 08:34:46
SRCH00006692,USER000059,KDrama,CONT000318,CONT000427,0.25,2024-10-23 12:01:23
SRCH00006693,USER001092,Marvel,CONT000420,CONT000420,0.41,2024-05-01 13:04:30
SRCH00006694,USER001402,Drama,CONT000250,CONT000250,0.81,2025-12-12 03:44:48
SRCH00006695,USER002442,Documentary,CONT000049,CONT000049,0.30,2023-09-13 15:03:18
SRCH00006696,USER002966,Anime,CONT000752,CONT000248,0.46,2023-10-03 22:42:04
SRCH00006697,USER000173,Anime,CONT000792,CONT000761,0.31,2023-05-22 10:00:21
SRCH00006698,USER001795,Anime,CONT000665,CONT000832,0.13,2025-05-10 17:51:21
SRCH00006699,USER000083,Comedy,CONT000292,CONT000292,0.94,2024-12-18 05:06:19
SRCH00006700,USER001951,Comedy,CONT000875,CONT000812,0.52,2025-03-15 02:27:50
SRCH00006701,USER000782,IPL,CONT000853,CONT000155,0.67,2026-06-12 08:38:00
SRCH00006702,USER002460,Sci-Fi,CONT000488,CONT000136,0.20,2024-09-23 11:13:08
SRCH00006703,USER002542,Sci-Fi,CONT000905,CONT000291,0.22,2023-10-20 01:33:47
SRCH00006704,USER002736,Anime,CONT000095,CONT000439,0.36,2024-03-28 06:04:54
SRCH00006705,USER001031,Anime,CONT000884,CONT000827,0.22,2025-12-10 21:19:42
SRCH00006706,USER001869,Action Movies,CONT000981,CONT000981,0.93,2023-02-18 03:21:58
SRCH00006707,USER000059,IPL,CONT000672,CONT000672,0.20,2024-08-14 00:58:53
SRCH00006708,USER002309,Marvel,CONT000457,CONT000457,0.53,2024-04-03 18:52:08
SRCH00006709,USER001939,Marvel,CONT000015,CONT000516,0.50,2025-03-02 00:13:46
SRCH00006710,USER002073,Sci-Fi,CONT000919,CONT000919,0.85,2024-01-11 19:44:16
SRCH00006711,USER001814,Sci-Fi,CONT000747,CONT000623,0.06,2025-01-16 15:25:28
SRCH00006712,USER002189,Marvel,CONT000079,CONT000079,0.93,2023-11-17 22:12:19
SRCH00006713,USER001285,Kids,CONT000097,CONT000483,0.03,2024-08-01 00:41:09
SRCH00006714,USER000245,Marvel,CONT000181,CONT000181,0.31,2024-07-16 01:26:01
SRCH00006715,USER000139,IPL,CONT001000,CONT001000,0.25,2023-08-14 02:31:08
SRCH00006716,USER000884,Anime,CONT000002,CONT000002,0.52,2023-06-01 10:15:17
SRCH00006717,USER002843,Kids,CONT000292,CONT000732,0.51,2024-03-26 06:02:06
SRCH00006718,USER002066,Anime,CONT000651,CONT000285,0.07,2025-06-22 10:44:51
SRCH00006719,USER002834,Drama,CONT000166,CONT000749,0.24,2026-06-20 12:18:36
SRCH00006720,USER000176,Drama,CONT000664,CONT000357,0.56,2026-01-26 03:25:59
SRCH00006721,USER002191,Kids,CONT000178,CONT000788,0.19,2025-08-05 21:21:53
SRCH00006722,USER002130,Marvel,CONT000232,CONT000232,0.71,2026-05-14 22:00:36
SRCH00006723,USER001440,Comedy,CONT000507,CONT000507,0.11,2025-02-08 08:55:11
SRCH00006724,USER000031,Anime,CONT000314,CONT000314,0.84,2024-12-27 02:03:03
SRCH00006725,USER000613,KDrama,CONT000896,CONT000056,0.13,2023-01-23 22:44:25
SRCH00006726,USER001486,KDrama,CONT000108,CONT000460,0.38,2023-03-06 17:58:00
SRCH00006727,USER000807,Kids,CONT000223,CONT000748,0.48,2025-11-01 11:44:37
SRCH00006728,USER001561,Marvel,CONT000375,CONT000375,0.80,2025-10-09 15:17:58
SRCH00006729,USER000761,Kids,CONT000684,CONT000195,0.43,2026-02-19 07:25:15
SRCH00006730,USER001511,Kids,CONT000502,CONT000343,0.55,2024-03-28 11:13:30
SRCH00006731,USER001219,Comedy,CONT000022,CONT000643,0.06,2025-02-18 22:23:04
SRCH00006732,USER000726,Marvel,CONT000494,CONT000494,0.48,2024-03-28 04:50:17
SRCH00006733,USER001528,IPL,CONT000570,CONT000382,0.30,2023-08-28 08:36:41
SRCH00006734,USER002297,Sci-Fi,CONT000287,CONT000418,0.07,2023-02-06 16:32:55
SRCH00006735,USER000215,Documentary,CONT000488,CONT000488,0.51,2024-07-24 17:51:13
SRCH00006736,USER001575,Sci-Fi,CONT000305,CONT000305,0.90,2023-05-06 10:50:34
SRCH00006737,USER002772,Marvel,CONT000564,CONT000445,0.22,2024-03-26 13:24:40
SRCH00006738,USER000934,IPL,CONT000620,CONT000827,0.04,2023-12-06 14:09:57
SRCH00006739,USER002408,Comedy,CONT000652,CONT000652,0.85,2024-02-18 16:35:11
SRCH00006740,USER001770,Action Movies,CONT000948,CONT000616,0.10,2025-07-17 22:14:57
SRCH00006741,USER001071,Marvel,CONT000209,CONT000139,0.12,2024-06-17 03:01:11
SRCH00006742,USER000367,Sci-Fi,CONT000676,CONT000676,0.35,2024-10-11 23:14:50
SRCH00006743,USER000853,Documentary,CONT000713,CONT000925,0.36,2024-10-07 07:08:42
SRCH00006744,USER001925,Drama,CONT000404,CONT000404,0.57,2025-11-02 09:01:40
SRCH00006745,USER002541,Marvel,CONT000354,CONT000734,0.12,2024-12-26 13:04:25
SRCH00006746,USER001187,Comedy,CONT000339,CONT000356,0.06,2023-04-07 13:38:25
SRCH00006747,USER000295,Anime,CONT000131,CONT000131,0.87,2023-11-02 09:48:40
SRCH00006748,USER002492,Anime,CONT000096,CONT000096,0.96,2026-03-12 19:35:52
SRCH00006749,USER000420,Sci-Fi,CONT000547,CONT000406,0.61,2024-07-31 13:47:47
SRCH00006750,USER002319,Marvel,CONT000812,CONT000812,0.94,2023-12-23 00:00:27
SRCH00006751,USER002858,Action Movies,CONT000125,CONT000125,0.85,2024-02-01 11:10:59
SRCH00006752,USER002154,Comedy,CONT000574,CONT000574,0.84,2023-09-27 00:16:22
SRCH00006753,USER001919,IPL,CONT000001,CONT000246,0.99,2023-09-16 10:21:10
SRCH00006754,USER002881,Sci-Fi,CONT000735,CONT000487,0.18,2026-06-29 07:27:58
SRCH00006755,USER001942,IPL,CONT000342,CONT000227,0.52,2024-05-28 14:08:29
SRCH00006756,USER001177,Sci-Fi,CONT000917,CONT000713,0.86,2023-08-12 17:51:31
SRCH00006757,USER002984,Kids,CONT000389,CONT000527,0.22,2023-02-16 03:41:20
SRCH00006758,USER002771,Sci-Fi,CONT000066,CONT000719,0.59,2024-10-19 19:18:56
SRCH00006759,USER000070,IPL,CONT000655,CONT000655,0.84,2024-05-18 14:45:10
SRCH00006760,USER002725,Anime,CONT000485,CONT000485,0.89,2023-02-05 05:35:07
SRCH00006761,USER000072,KDrama,CONT000296,CONT000296,0.35,2024-06-15 18:11:59
SRCH00006762,USER000126,Comedy,CONT000024,CONT000024,0.85,2024-03-08 06:58:05
SRCH00006763,USER001924,Marvel,CONT000883,CONT000758,0.32,2023-04-10 18:18:42
SRCH00006764,USER001063,Marvel,CONT000626,CONT000626,0.81,2026-06-07 20:52:56
SRCH00006765,USER002924,KDrama,CONT000419,CONT000752,0.05,2024-03-22 08:40:08
SRCH00006766,USER002661,Sci-Fi,CONT000642,CONT000642,0.91,2024-08-27 03:39:20
SRCH00006767,USER001318,Action Movies,CONT000586,CONT000702,0.06,2024-07-04 18:17:59
SRCH00006768,USER000084,Kids,CONT000112,CONT000112,0.70,2026-02-03 06:48:09
SRCH00006769,USER002615,Anime,CONT000571,CONT000031,0.25,2024-12-14 04:33:05
SRCH00006770,USER000232,Documentary,CONT000273,CONT000192,0.25,2025-08-16 07:34:25
SRCH00006771,USER001291,Drama,CONT000004,CONT000415,0.69,2024-02-12 05:55:35
SRCH00006772,USER000544,Kids,CONT000467,CONT000378,0.44,2025-11-11 15:27:34
SRCH00006773,USER001986,Kids,CONT000398,CONT000398,0.41,2025-03-06 09:05:00
SRCH00006774,USER000117,IPL,CONT000422,CONT000321,0.30,2024-03-20 09:54:49
SRCH00006775,USER002529,Comedy,CONT000781,CONT000781,0.16,2025-06-13 05:41:44
SRCH00006776,USER001431,Sci-Fi,CONT000807,CONT000807,0.92,2026-04-07 18:30:40
SRCH00006777,USER001519,Drama,CONT000833,CONT000833,0.93,2026-05-20 05:48:30
SRCH00006778,USER002602,Anime,CONT000738,CONT000738,0.40,2025-02-27 18:15:36
SRCH00006779,USER002539,Sci-Fi,CONT000046,CONT000046,0.82,2023-05-31 05:50:47
SRCH00006780,USER000337,Anime,CONT000926,CONT000900,0.18,2023-07-10 02:49:52
SRCH00006781,USER001795,Drama,CONT000968,CONT000750,0.51,2024-11-05 06:35:58
SRCH00006782,USER001594,Drama,CONT000308,CONT000158,0.65,2023-04-14 21:49:00
SRCH00006783,USER001266,Kids,CONT000880,CONT000747,0.21,2025-06-02 14:18:19
SRCH00006784,USER002869,Sci-Fi,CONT000404,CONT000721,0.69,2026-01-18 14:24:34
SRCH00006785,USER000949,Action Movies,CONT000740,CONT000740,0.57,2024-03-30 11:32:56
SRCH00006786,USER000398,KDrama,CONT000807,CONT000688,0.36,2025-02-28 14:17:17
SRCH00006787,USER001436,Sci-Fi,CONT000409,CONT000059,0.21,2025-03-02 15:08:23
SRCH00006788,USER001713,Marvel,CONT000930,CONT000038,0.47,2025-10-17 18:46:27
SRCH00006789,USER001489,Marvel,CONT000793,CONT000524,0.52,2024-06-21 12:49:40
SRCH00006790,USER002675,Kids,CONT000195,CONT000514,0.24,2025-11-30 08:50:45
SRCH00006791,USER000112,KDrama,CONT000046,CONT000036,0.36,2025-07-25 03:41:41
SRCH00006792,USER000199,Marvel,CONT000899,CONT000301,0.29,2023-05-27 07:14:14
SRCH00006793,USER001544,Kids,CONT000347,CONT000042,0.01,2026-05-12 19:26:22
SRCH00006794,USER002132,Marvel,CONT000358,CONT000358,0.00,2023-06-21 12:56:33
SRCH00006795,USER001184,IPL,CONT000499,CONT000499,0.46,2024-01-08 22:15:47
SRCH00006796,USER000844,Comedy,CONT000088,CONT000660,0.61,2023-05-30 11:48:35
SRCH00006797,USER000917,Action Movies,CONT000993,CONT000993,0.04,2025-09-22 16:03:57
SRCH00006798,USER000789,KDrama,CONT000430,CONT000533,0.09,2023-07-28 23:30:15
SRCH00006799,USER001290,Documentary,CONT000402,CONT000402,0.24,2024-12-21 12:31:54
SRCH00006800,USER001509,Action Movies,CONT000894,CONT000936,0.66,2024-05-21 15:04:49
SRCH00006801,USER001634,Action Movies,CONT000787,CONT000092,0.12,2023-04-19 11:02:34
SRCH00006802,USER002084,Documentary,CONT000641,CONT000656,0.78,2024-06-04 03:37:25
SRCH00006803,USER002596,Marvel,CONT000305,CONT000241,0.25,2025-01-03 13:58:30
SRCH00006804,USER002384,Drama,CONT000951,CONT000156,0.05,2024-08-11 03:16:34
SRCH00006805,USER001145,Anime,CONT000616,CONT000044,0.12,2024-03-19 09:33:03
SRCH00006806,USER002981,IPL,CONT000214,CONT000214,0.90,2026-05-08 14:53:14
SRCH00006807,USER002705,Sci-Fi,CONT000913,CONT000275,0.24,2025-07-27 18:47:31
SRCH00006808,USER002028,Marvel,CONT000637,CONT000737,0.56,2025-06-13 09:19:16
SRCH00006809,USER000961,Marvel,CONT000673,CONT000604,0.68,2024-08-21 00:38:42
SRCH00006810,USER001012,Comedy,CONT000971,CONT000409,0.04,2026-06-16 16:32:46
SRCH00006811,USER000834,Sci-Fi,CONT000788,CONT000065,0.03,2023-02-08 19:58:55
SRCH00006812,USER001279,Kids,CONT000256,CONT000591,0.45,2023-03-12 06:59:00
SRCH00006813,USER000547,Drama,CONT000985,CONT000985,0.27,2024-03-19 17:56:46
SRCH00006814,USER000890,IPL,CONT000957,CONT000957,0.92,2023-03-21 20:31:32
SRCH00006815,USER000997,Drama,CONT000808,CONT000808,0.05,2026-04-30 15:04:11
SRCH00006816,USER002059,IPL,CONT000400,CONT000510,0.06,2023-10-16 00:45:17
SRCH00006817,USER002913,KDrama,CONT000461,CONT000815,0.02,2024-01-04 10:17:23
